dataset,fold,FCN,MotionGRU,ConvTran,ConvLSTM,VanTran,DisjointCNN,STGCN,LITEMV,H-Inception
UIPRMD_clf_bn_SSE,4,1,1,0.5,0.8125,1,0.5,0.6875,0.5,0.6875
UIPRMD_clf_bn_SSE,5,0.5625,1,0.5625,0.6875,0.9375,0.75,0.625,1,0.5
UIPRMD_clf_bn_SSE,6,0.583333333333333,0.833333333333333,0.5,0.583333333333333,0.666666666666667,0.75,0.833333333333333,0.5,0.5
UIPRMD_clf_bn_SSE,7,0.4,0.5,0.5,1,1,0.4,0.4,0.3,0.5
UIPRMD_clf_bn_SSIER,0,0.5,0.65,0.5,0.7,0.9,0.5,0.5,0.55,0.5
UIPRMD_clf_bn_SSIER,1,0.722222222222222,0.944444444444444,0.833333333333333,0.888888888888889,1,0.888888888888889,1,0.944444444444444,0.777777777777778
UIPRMD_clf_bn_SSIER,2,1,1,0.833333333333333,0.833333333333333,1,0.5,0.944444444444444,0.555555555555556,0.833333333333333
UIPRMD_clf_bn_SSIER,3,0.5,0.5,0.5,0.5,0.722222222222222,0.5,0.5,0.5,0.5
UIPRMD_clf_bn_SSIER,4,0.5,0.5,0.5,0.5,0.722222222222222,0.5,0.5,0.777777777777778,0.5
UIPRMD_clf_bn_SSIER,5,1,1,0.571428571428571,1,0.928571428571429,0.714285714285714,1,1,1
UIPRMD_clf_bn_SSIER,6,0.571428571428571,0.714285714285714,0.571428571428571,0.928571428571429,0.785714285714286,0.571428571428571,0.714285714285714,0.785714285714286,0.785714285714286
UIPRMD_clf_bn_SSS,0,1,0.944444444444444,1,0.944444444444444,0.777777777777778,1,0.5,1,0.944444444444444
UIPRMD_clf_bn_SSS,1,0.555555555555556,0.5,0.888888888888889,0.5,0.777777777777778,0.944444444444444,0.666666666666667,0.833333333333333,0.5
UIPRMD_clf_bn_SSS,2,0.5,0.944444444444444,0.5,0.444444444444444,0.888888888888889,0.5,0.888888888888889,0.666666666666667,0.888888888888889
UIPRMD_clf_bn_SSS,3,0.5,0.555555555555556,0.5,0.5,0.555555555555556,0.5,0.611111111111111,0.5,0.5
UIPRMD_clf_bn_SSS,4,0.666666666666667,0.555555555555556,0.722222222222222,0.888888888888889,0.722222222222222,0.944444444444444,0.944444444444444,0.833333333333333,1
UIPRMD_clf_bn_SSS,5,0.5,0.444444444444444,0.5,0.555555555555556,0.777777777777778,0.5,0.5,0.5,0.5
UIPRMD_clf_bn_STS,0,0.666666666666667,0.861111111111111,0.694444444444444,0.722222222222222,0.861111111111111,0.694444444444444,0.916666666666667,0.916666666666667,0.694444444444444
UIPRMD_clf_bn_STS,1,1,0.941176470588235,1,0.941176470588235,0.852941176470588,0.941176470588235,0.911764705882353,1,1
UIPRMD_clf_bn_STS,2,0.882352941176471,0.676470588235294,0.794117647058824,0.411764705882353,0.529411764705882,0.735294117647059,0.5,0.764705882352941,0.764705882352941
UIPRMD_clf_bn_STS,3,0.6875,0.71875,0.6875,0.65625,0.625,0.71875,0.71875,0.625,0.6875
UIPRMD_clf_bn_STS,4,0.8125,0.6875,0.75,0.78125,0.625,0.8125,0.78125,0.8125,0.84375
